fecha;demanda_sistemica_mw;media_movil_30d;Mes;Dia_Semana
2014-09-08;8936,49;8889,501333333332;9;0
2014-09-09;8865,04;8894,386666666665;9;1
2014-09-10;8738,83;8884,217999999999;9;2
2014-09-11;8704,12;8873,846;9;3
2014-09-12;8835,1;8867,912333333334;9;4
2014-09-13;8580,55;8852,635333333334;9;5
2014-09-14;8479,91;8846,319333333331;9;6
2014-09-15;8793,720000000001;8856,331666666667;9;0
2014-09-16;8842,08;8865,975333333334;9;1
2014-09-17;8731,84;8863,194333333335;9;2
2014-09-18;7744,03;8824,029333333334;9;3
2014-09-19;7807,33;8788,740333333333;9;4
2014-09-20;8180,06;8766,649666666666;9;5
2014-09-21;8508,95;8748,969333333334;9;6
2014-09-22;9176,11;8767,410666666667;9;0
2014-09-23;9197,91;8774,113666666668;9;1
2014-09-24;9122,25;8775,340333333334;9;2
2014-09-25;9141,75;8779,633;9;3
2014-09-26;9153,039999999999;8776,353666666666;9;4
2014-09-27;8620,279999999999;8760,357666666667;9;5
2014-09-28;8760,08;8750,079666666667;9;6
2014-09-29;9135,79;8769,780999999999;9;0
2014-09-30;8917,23;8771,7;9;1
2014-10-01;8994,67;8765,703333333335;10;2
2014-10-02;9163,03;8771,081666666667;10;3
2014-10-03;9118,53;8777,01;10;4
2014-10-04;8582,16;8766,597000000002;10;5
2014-10-05;8697,34;8751,499333333333;10;6
2014-10-06;9214,470000000001;8775,486666666668;10;0
2014-10-07;9249,55;8799,741333333333;10;1
2014-10-08;9147,01;8806,758666666667;10;2
2014-10-09;9061,58;8813,31;10;3
2014-10-10;8961,08;8820,718333333332;10;4
2014-10-11;8426,21;8811,454666666667;10;5
2014-10-12;8659,41;8805,598333333333;10;6
2014-10-13;9273,4;8828,693333333333;10;0
2014-10-14;9210,54;8853,047666666667;10;1
2014-10-15;9178,279999999999;8865,866333333333;10;2
2014-10-16;9092,43;8874,211333333335;10;3
2014-10-17;9067,0;8885,383333333333;10;4
2014-10-18;8621,01;8914,616;10;5
2014-10-19;8661,14;8943,076333333333;10;6
2014-10-20;9399,72;8983,731666666667;10;0
2014-10-21;9284,34;9009,578;10;1
2014-10-22;9407,0;9017,274333333333;10;2
2014-10-23;9221,81;9018,071;10;3
2014-10-24;9348,85;9025,624333333333;10;4
2014-10-25;8857,849999999999;9016,161;10;5
2014-10-26;8675,42;9000,240333333331;10;6
2014-10-27;9249,02;9021,198333333334;10;0
2014-10-28;9385,35;9042,040666666668;10;1
2014-10-29;9252,14;9045,919;10;2
2014-10-30;8908,46;9045,626666666667;10;3
2014-10-31;8564,78;9031,296999999999;10;4
2014-11-01;8221,1;8999,899333333333;11;5
2014-11-02;8509,96;8979,613666666668;11;6
2014-11-03;9359,48;9005,524333333333;11;0
2014-11-04;9201,970000000001;9022,345333333333;11;1
2014-11-05;9281,39;9024,576000000001;11;2
2014-11-06;9390,99;9029,290666666666;11;3
2014-11-07;9287,630000000001;9033,978000000001;11;4
2014-11-08;8784,97;9024,757666666666;11;5
2014-11-09;8699,64;9016,043;11;6
2014-11-10;9283,95;9044,634333333332;11;0
2014-11-11;9176,08;9061,856666666667;11;1
2014-11-12;9260,42;9061,423999999999;11;2
2014-11-13;9429,46;9068,721333333333;11;3
2014-11-14;9458,69;9078,068333333333;11;4
2014-11-15;8830,01;9069,321;11;5
2014-11-16;8807,56;9060,673;11;6
2014-11-17;9434,880000000001;9087,802;11;0
2014-11-18;9215,32;9106,274666666666;11;1
2014-11-19;9405,099999999999;9106,454;11;2
2014-11-20;9393,94;9110,107333333335;11;3
2014-11-21;9389,59;9109,527;11;4
2014-11-22;8907,34;9099,044666666667;11;5
2014-11-23;8576,0;9073,283;11;6
2014-11-24;9320,94;9088,719333333334;11;0
2014-11-25;9349,53;9111,189666666667;11;1
2014-11-26;9540,66;9120,911;11;2
2014-11-27;9413,0;9121,832666666665;11;3
2014-11-28;9309,99;9123,761;11;4
2014-11-29;8588,400000000001;9113,092333333334;11;5
2014-11-30;8447,17;9109,171999999999;11;6
2014-12-01;9203,32;9141,912666666667;12;0
2014-12-02;9262,04;9166,981999999998;12;1
2014-12-03;9319,560000000001;9165,651333333333;12;2
2014-12-04;9287,71;9168,509333333333;12;3
2014-12-05;9061,45;9161,178000000002;12;4
2014-12-06;8437,14;9129,383;12;5
2014-12-07;8304,36;9096,607333333335;12;6
2014-12-08;8923,66;9101,230333333333;12;0
2014-12-09;9532,24;9128,983666666667;12;1
2014-12-10;9455,05;9134,687;12;2
2014-12-11;9573,34;9147,929;12;3
2014-12-12;9581,25;9158,623333333333;12;4
2014-12-13;8832,29;9138,717666666666;12;5
2014-12-14;8825,24;9117,602666666668;12;6
2014-12-15;9388,56;9136,221;12;0
2014-12-16;9335,85;9153,830666666667;12;1
2014-12-17;9398,68;9152,624;12;2
2014-12-18;9388,67;9158,402333333333;12;3
2014-12-19;9424,66;9159,054333333333;12;4
2014-12-20;8730,17;9136,928666666667;12;5
2014-12-21;8725,76;9114,801000000001;12;6
2014-12-22;9398,54;9131,174333333332;12;0
2014-12-23;9631,779999999999;9166,367;12;1
2014-12-24;9282,61;9165,089333333333;12;2
2014-12-25;8468,3;9135,715;12;3
2014-12-26;9434,26;9132,168333333333;12;4
2014-12-27;8868,09;9114,004666666668;12;5
2014-12-28;8823,03;9097,772666666666;12;6
2014-12-29;9758,119999999999;9136,763333333332;12;0
2014-12-30;8571,145;9140,895833333334;12;1
2014-12-31;7384,17;9080,2575;12;2
2015-01-01;8131,62;9042,576833333333;1;3
2015-01-02;9068,27;9034,2005;1;4
2015-01-03;8720,51;9015,293833333333;1;5
2015-01-04;8792,45;9006,327166666666;1;6
2015-01-05;9597,83;9045,016833333333;1;0
2015-01-06;9244,24;9076,346166666666;1;1
2015-01-07;9177,93;9084,821833333332;1;2
2015-01-08;9435,83;9081,608166666667;1;3
2015-01-09;9697,44;9089,687833333333;1;4
2015-01-10;8811,3;9064,286499999998;1;5
2015-01-11;8539,65;9029,566499999999;1;6
2015-01-12;9532,18;9052,896166666667;1;0
2015-01-13;9430,38;9073,067500000001;1;1
2015-01-14;9382,37;9072,861166666667;1;2
2015-01-15;9544,369999999999;9079,811833333333;1;3
2015-01-16;9709,55;9090,174166666666;1;4
2015-01-17;8853,07;9072,320833333333;1;5
2015-01-18;8542,16;9042,904166666667;1;6
2015-01-19;9371,34;9064,2765;1;0
2015-01-20;9334,55;9084,569500000001;1;1
2015-01-21;9380,39;9083,9645;1;2
2015-01-22;9588,8;9082,531833333334;1;3
2015-01-23;9705,39;9096,6245;1;4
2015-01-24;8890,72;9110,705166666665;1;5
2015-01-25;8690,41;9085,910166666667;1;6
2015-01-26;9857,9;9118,903833333334;1;0
2015-01-27;9792,34;9151,214166666667;1;1
2015-01-28;9728,92;9150,240833333333;1;2
2015-01-29;9854,98;9193,035333333331;1;3
2015-01-30;9686,369999999999;9269,775333333333;1;4
2015-01-31;8765,03;9290,889;1;5
2015-02-01;8438,6;9269,899999999998;2;6
2015-02-02;9405,24;9292,724333333335;2;0
2015-02-03;9403,05;9313,077666666668;2;1
2015-02-04;9445,970000000001;9308,015666666666;2;2
2015-02-05;9468,25;9315,482666666667;2;3
2015-02-06;9527,65;9327,140000000001;2;4
2015-02-07;8691,630000000001;9302,333333333334;2;5
2015-02-08;8548,369999999999;9264,030999999999;2;6
2015-02-09;9190,849999999999;9276,682666666666;2;0
2015-02-10;9337,63;9303,282;2;1
2015-02-11;9423,54;9299,660666666667;2;2
2015-02-12;9610,68;9305,670666666667;2;3
2015-02-13;9586,01;9312,458666666667;2;4
2015-02-14;8725,89;9285,176;2;5
2015-02-15;8647,939999999999;9249,788999999999;2;6
2015-02-16;9451,97;9269,752333333334;2;0
2015-02-17;9459,92;9300,344333333334;2;1
2015-02-18;9366,61;9300,186666666666;2;2
2015-02-19;9242,77;9297,127333333334;2;3
2015-02-20;9310,47;9294,796666666665;2;4
2015-02-21;8895,6;9271,69;2;5
2015-02-22;8802,369999999999;9241,589333333333;2;6
2015-02-23;9620,17;9265,904333333334;2;0
2015-02-24;9444,11;9291,027666666665;2;1
2015-02-25;9556,5;9280,981;2;2
2015-02-26;9342,98;9266,002333333334;2;3
2015-02-27;9286,17;9251,244;2;4
2015-02-28;8662,42;9211,492;2;5
2015-03-01;8716,63;9179,167333333333;3;6
2015-03-02;9451,119999999999;9202,037;3;0
2015-03-03;9614,85;9241,245333333334;3;1
2015-03-04;9471,52;9243,454666666665;3;2
2015-03-05;9331,869999999999;9241,081999999999;3;3
2015-03-06;9602,29;9246,292666666668;3;4
2015-03-07;8816,5;9224,567666666668;3;5
2015-03-08;8727,33;9197,890333333333;3;6
2015-03-09;9359,43;9220,150333333333;3;0
2015-03-10;9619,75;9255,863000000001;3;1
2015-03-11;9656,08;9271,370666666666;3;2
2015-03-12;9771,34;9285,827666666668;3;3
2015-03-13;9657,46;9293,625;3;4
2015-03-14;9092,55;9276,354;3;5
2015-03-15;9002,92;9256,917666666666;3;6
2015-03-16;9698,89;9289,351;3;0
2015-03-17;9603,32;9321,197000000002;3;1
2015-03-18;9464,529999999999;9321,615666666667;3;2
2015-03-19;9625,24;9327,126333333332;3;3
2015-03-20;9764,76;9340,398;3;4
2015-03-21;8878,63;9328,26;3;5
2015-03-22;8863,04;9313,345666666666;3;6
2015-03-23;9593,28;9336,601666666666;3;0
2015-03-24;9080,7;9345,879333333334;3;1
2015-03-25;8633,8;9313,000333333333;3;2
2015-03-26;8471,0;9280,563333333334;3;3
2015-03-27;8655,21;9250,520333333336;3;4
2015-03-28;8227,71;9213,344666666666;3;5
2015-03-29;8242,83;9178,566666666668;3;6
2015-03-30;8947,66;9188,074666666666;3;0
2015-03-31;8922,14;9194,925;3;1
2015-04-01;8941,9;9177,951000000001;4;2
2015-04-02;8858,74;9152,747333333333;4;3
2015-04-03;7867,24;9099,271333333334;4;4
2015-04-04;8016,46;9055,424333333334;4;5
2015-04-05;8302,57;9012,100333333334;4;6
2015-04-06;8981,11;9017,587333333333;4;0
2015-04-07;8830,08;9021,012333333334;4;1
2015-04-08;8875,11;9004,868333333334;4;2
2015-04-09;8979,5;8983,526666666667;4;3
2015-04-10;9231,06;8969,359333333332;4;4
2015-04-11;8463,1;8925,751333333332;4;5
2015-04-12;8474,94;8886,334;4;6
2015-04-13;9057,939999999999;8885,180333333334;4;0
2015-04-14;9000,64;8885,104333333333;4;1
2015-04-15;8892,93;8858,239;4;2
2015-04-16;8971,83;8837,189333333334;4;3
2015-04-17;9078,78;8824,331;4;4
2015-04-18;8525,72;8787,680333333334;4;5
2015-04-19;8648,16;8750,460333333333;4;6
2015-04-20;9174,52;8760,323333333334;4;0
2015-04-21;8994,99;8764,721666666666;4;1
2015-04-22;9035,23;8746,119999999999;4;2
2015-04-23;8938,85;8741,391666666666;4;3
2015-04-24;9084,720000000001;8756,422333333332;4;4
2015-04-25;8593,68;8760,511666666665;4;5
2015-04-26;8530,7;8756,361333333334;4;6
2015-04-27;9157,08;8787,340333333334;4;0
2015-04-28;9079,43;8815,227;4;1
2015-04-29;9185,66;8823,160333333333;4;2
2015-04-30;9131,380000000001;8830,135;4;3
2015-05-01;8194,66;8805,227;5;4
2015-05-02;8518,58;8793,888333333332;5;5
2015-05-03;8541,88;8816,376333333332;5;6
2015-05-04;9073,83;8851,622000000001;5;0
2015-05-05;9010,65;8875,224666666667;5;1
2015-05-06;8857,130000000001;8871,092;5;2
2015-05-07;8937,73;8874,680333333332;5;3
2015-05-08;9041,76;8880,235333333334;5;4
2015-05-09;8237,939999999999;8855,516666666666;5;5
2015-05-10;8284,15;8823,953000000001;5;6
2015-05-11;9006,48;8842,065666666667;5;0
2015-05-12;9155,59;8864,753999999999;5;1
2015-05-13;9154,27;8867,965;5;2
2015-05-14;9079,52;8870,594333333334;5;3
2015-05-15;9083,7;8876,953333333333;5;4
2015-05-16;8421,869999999999;8858,621333333334;5;5
2015-05-17;8533,67;8840,451000000001;5;6
2015-05-18;9118,4;8860,207;5;0
2015-05-19;8913,98;8869,067666666668;5;1
2015-05-20;9178,0;8869,183666666668;5;2
2015-05-21;8618,93;8856,648333333334;5;3
2015-05-22;9013,43;8855,921666666667;5;4
2015-05-23;8565,2;8843,466666666667;5;5
2015-05-24;8906,39;8837,522333333332;5;6
2015-05-25;9689,34;8874,044333333331;5;0
2015-05-26;9427,880000000001;8903,950333333334;5;1
2015-05-27;9387,26;8911,623;5;2
2015-05-28;9474,6;8924,795333333333;5;3
2015-05-29;9463,11;8934,043666666666;5;4
2015-05-30;8809,42;8923,311666666666;5;5
2015-05-31;8902,95;8946,921333333334;5;6
2015-06-01;9433,2;8977,408666666666;6;0
2015-06-02;9234,55;9000,497666666666;6;1
2015-06-03;9237,4;9005,95;6;2
2015-06-04;9385,880000000001;9018,457666666667;6;3
2015-06-05;9413,529999999999;9037,004333333334;6;4
2015-06-06;8685,14;9028,584666666668;6;5
2015-06-07;8823,220000000001;9021,3;6;6
2015-06-08;9467,06;9062,270666666667;6;0
2015-06-09;9396,33;9099,343333333334;6;1
2015-06-10;9388,86;9112,089333333333;6;2
2015-06-11;9637,6;9128,156333333334;6;3
2015-06-12;9651,91;9144,744333333334;6;4
2015-06-13;9101,369999999999;9145,472666666667;6;5
2015-06-14;9278,78;9151,975333333334;6;6
2015-06-15;9796,86;9197,808333333332;6;0
2015-06-16;9779,6;9239,339333333333;6;1
2015-06-17;9641,7;9256,782666666668;6;2
2015-06-18;9547,06;9277,885333333334;6;3
2015-06-19;9783,39;9298,064999999999;6;4
2015-06-20;8784,619999999999;9303,588;6;5
2015-06-21;9004,08;9303,276333333333;6;6
2015-06-22;9570,98;9336,802333333333;6;0
2015-06-23;9769,8;9365,582666666667;6;1
2015-06-24;9691,71;9365,661666666665;6;2
2015-06-25;9539,83;9369,393333333333;6;3
2015-06-26;9658,51;9378,435;6;4
2015-06-27;9006,91;9362,845333333333;6;5
2015-06-28;8790,82;9340,435666666666;6;6
2015-06-29;9114,21;9350,595333333333;6;0
2015-06-30;9671,76;9376,222333333333;6;1
2015-07-01;9592,18;9381,521666666667;7;2
2015-07-02;9545,619999999999;9391,890666666666;7;3
2015-07-03;9617,8;9404,570666666667;7;4
2015-07-04;8789,880000000001;9384,704;7;5
2015-07-05;9235,279999999999;9378,762333333334;7;6
2015-07-06;9651,74;9410,982333333335;7;0
2015-07-07;9558,38;9435,487666666666;7;1
2015-07-08;9470,08;9435,588333333331;7;2
2015-07-09;9602,87;9442,472999999998;7;3
2015-07-10;9733,64;9453,965666666665;7;4
2015-07-11;8950,130000000001;9431,05;7;5
2015-07-12;8874,48;9405,135666666665;7;6
2015-07-13;9403,14;9415,194666666666;7;0
2015-07-14;9266,630000000001;9414,789666666667;7;1
2015-07-15;9734,3;9412,704333333331;7;2
2015-07-16;8987,42;9386,298333333334;7;3
2015-07-17;9252,279999999999;9373,317666666666;7;4
2015-07-18;8665,25;9343,923999999999;7;5
2015-07-19;8970,07;9316,813333333332;7;6
2015-07-20;9680,47;9346,674999999997;7;0
2015-07-21;9554,58;9365,025;7;1
2015-07-22;9671,35;9368,370666666666;7;2
2015-07-23;9387,23;9355,618333333334;7;3
2015-07-24;9472,14;9348,299333333334;7;4
2015-07-25;8694,3;9320,115;7;5
2015-07-26;8949,52;9296,481999999998;7;6
2015-07-27;9538,64;9314,206333333334;7;0
2015-07-28;9403,39;9334,625333333333;7;1
2015-07-29;9428,789999999999;9345,111333333332;7;2
2015-07-30;9567,16;9341,624666666667;7;3
2015-07-31;9472,79;9337,644999999999;7;4
2015-08-01;8833,21;9313,898;8;5
2015-08-02;9029,439999999999;9294,286;8;6
2015-08-03;9517,150000000001;9318,528333333332;8;0
2015-08-04;9052,55;9312,437333333333;8;1
2015-08-05;9152,59;9295,798999999999;8;2
2015-08-06;9363,21;9289,293333333333;8;3
2015-08-07;9310,81;9283,984333333334;8;4
2015-08-08;8360,17;9242,561;8;5
2015-08-09;8780,03;9210,774000000001;8;6
2015-08-10;9337,69;9223,692666666668;8;0
2015-08-11;9442,130000000001;9242,614333333333;8;1
2015-08-12;9559,16;9247,815;8;2
2015-08-13;9432,98;9253,359999999999;8;3
2015-08-14;9381,2;9241,59;8;4
2015-08-15;8769,56;9234,328;8;5
2015-08-16;9061,869999999999;9227,981;8;6
2015-08-17;9627,39;9260,052333333333;8;0
2015-08-18;9373,66;9273,505333333333;8;1
2015-08-19;9218,93;9258,120666666666;8;2
2015-08-20;9060,16;9241,640000000001;8;3
2015-08-21;9372,61;9231,681999999999;8;4
2015-08-22;8715,09;9209,277333333333;8;5
2015-08-23;8955,21;9192,046333333332;8;6
2015-08-24;9237,92;9210,167;8;0
2015-08-25;9443,93;9226,647333333332;8;1
2015-08-26;9192,0;9215,092666666667;8;2
2015-08-27;9557,619999999999;9220,233666666667;8;3
2015-08-28;9454,02;9221,074666666666;8;4
2015-08-29;8633,779999999999;9189,962;8;5
2015-08-30;8817,52;9168,119666666667;8;6
2015-08-31;9276,31;9182,889666666666;8;0
2015-09-01;8967,86;9180,837;9;1
2015-09-02;8972,54;9162,683333333332;9;2
2015-09-03;8987,33;9160,509333333332;9;3
2015-09-04;9138,27;9160,032000000001;9;4
2015-09-05;8583,19;9134,031333333334;9;5
2015-09-06;8857,36;9118,916333333333;9;6
2015-09-07;9557,9;9158,840666666667;9;0
2015-09-08;9210,89;9173,202666666666;9;1
2015-09-09;9176,61;9167,833333333334;9;2
2015-09-10;9202,64;9159,850333333334;9;3
2015-09-11;9005,060000000001;9141,380333333333;9;4
2015-09-12;8515,91;9110,811333333335;9;5
2015-09-13;8592,14;9084,509333333333;9;6
2015-09-14;9210,83;9099,218333333332;9;0
2015-09-15;9051,39;9098,869;9;1
2015-09-16;9160,1;9083,292666666666;9;2
2015-09-17;8364,86;9049,666000000001;9;3
2015-09-18;8006,719999999999;9009,259;9;4
2015-09-19;8155,09;8979,09;9;5
2015-09-20;8729,48;8957,652333333333;9;6
2015-09-21;9387,86;8980,078000000001;9;0
2015-09-22;9110,59;8985,257333333333;9;1
2015-09-23;9253,560000000001;8985,778666666667;9;2
2015-09-24;9397,630000000001;8984,235333333334;9;3
2015-09-25;9430,25;8992,177;9;4
2015-09-26;8705,4;8963,769666666665;9;5
2015-09-27;8998,63;8948,59;9;6
2015-09-28;9188,99;8967,097;9;0
2015-09-29;9202,94;8979,944333333335;9;1
2015-09-30;8856,09;8965,937;9;2
2015-10-01;9223,71;8974,465333333334;10;3
2015-10-02;9206,880000000001;8982,276666666667;10;4
2015-10-03;8931,84;8980,427;10;5
2015-10-04;8971,84;8974,879333333334;10;6
2015-10-05;9708,150000000001;9012,378;10;0
2015-10-06;9402,83;9030,560333333333;10;1
2015-10-07;9388,29;9024,906666666668;10;2
2015-10-08;9351,15;9029,581999999999;10;3
2015-10-09;9289,11;9033,332;10;4
2015-10-10;8765,84;9018,771999999999;10;5
2015-10-11;8440,69;8999,959666666666;10;6
2015-10-12;8879,880000000001;9012,092;10;0
2015-10-13;9307,31;9035,931;10;1
2015-10-14;9618,560000000001;9049,521999999999;10;2
2015-10-15;9513,54;9064,927000000001;10;3
2015-10-16;9514,23;9076,731333333333;10;4
2015-10-17;8784,04;9090,704;10;5
2015-10-18;8649,87;9112,142333333331;10;6
2015-10-19;9464,01;9155,773;10;0
2015-10-20;9385,05;9177,625333333333;10;1
2015-10-21;9329,63;9175,684333333333;10;2
2015-10-22;9349,460000000001;9183,646666666667;10;3
2015-10-23;9317,68;9185,784000000001;10;4
2015-10-24;8865,43;9168,044;10;5
2015-10-25;8747,36;9145,281;10;6
2015-10-26;9446,349999999999;9169,979333333333;10;0
2015-10-27;9432,06;9184,427;10;1
2015-10-28;9426,369999999999;9192,339666666667;10;2
2015-10-29;9412,65;9199,33;10;3
2015-10-30;9177,039999999999;9210,028333333334;10;4
2015-10-31;8504,75;9186,063;10;5
2015-11-01;8745,5;9170,683666666668;11;6
2015-11-02;9556,58;9191,508333333333;11;0
2015-11-03;9466,43;9207,994666666667;11;1
2015-11-04;9247,82;9192,650333333333;11;2
2015-11-05;9231,84;9186,950666666666;11;3
2015-11-06;9319,210000000001;9184,648;11;4
2015-11-07;8731,7;9163,999666666668;11;5
2015-11-08;8732,09;9145,432333333332;11;6
2015-11-09;9452,6;9168,324333333334;11;0
2015-11-10;9457,79;9202,227666666668;11;1
2015-11-11;9353,71;9218,022;11;2
2015-11-12;9210,86;9214,807;11;3
2015-11-13;9337,61;9205,442000000001;11;4
2015-11-14;8782,33;9181,068333333333;11;5
2015-11-15;8679,08;9153,230000000001;11;6
2015-11-16;9386,09;9173,298333333334;11;0
2015-11-17;9237,56;9192,888;11;1
2015-11-18;9366,960000000001;9189,653;11;2
2015-11-19;9408,86;9190,446666666667;11;3
2015-11-20;9445,470000000001;9194,308;11;4
2015-11-21;8820,6;9176,679333333333;11;5
2015-11-22;8775,689999999999;9158,613000000001;11;6
2015-11-23;9446,27;9177,974333333335;11;0
2015-11-24;9342,82;9197,823;11;1
2015-11-25;9430,86;9197,306666666667;11;2
2015-11-26;9429,23;9197,212333333333;11;3
2015-11-27;9427,3;9197,243333333334;11;4
2015-11-28;8810,85;9177,183333333332;11;5
2015-11-29;8752,01;9163,015666666668;11;6
2015-11-30;9572,75;9198,615666666668;11;0
2015-12-01;9421,17;9221,138;12;1
2015-12-02;9449,04;9217,553333333333;12;2
2015-12-03;9525,83;9219,533333333333;12;3
2015-12-04;9596,14;9231,144;12;4
2015-12-05;9004,31;9223,559666666668;12;5
2015-12-06;8806,95;9206,484333333334;12;6
2015-12-07;9600,11;9235,431333333334;12;0
2015-12-08;8973,89;9243,491333333333;12;1
2015-12-09;9597,42;9248,318666666666;12;2
2015-12-10;9761,26;9258,434333333335;12;3
2015-12-11;9800,24;9273,318666666666;12;4
2015-12-12;8837,34;9260,867999999999;12;5
2015-12-13;8720,85;9240,309333333335;12;6
2015-12-14;9533,28;9265,340999999999;12;0
2015-12-15;9531,44;9293,752999999999;12;1
2015-12-16;9282,61;9290,303666666667;12;2
2015-12-17;9223,86;9289,847000000002;12;3
2015-12-18;9548,82;9295,909000000001;12;4
2015-12-19;8927,5;9279,863666666668;12;5
2015-12-20;8811,91;9258,744999999999;12;6
2015-12-21;9737,37;9289,304;12;0
2015-12-22;9831,4;9324,494333333334;12;1
2015-12-23;9696,57;9332,837666666666;12;2
2015-12-24;9487,22;9337,651;12;3
2015-12-25;8353,12;9301,726333333332;12;4
2015-12-26;8725,689999999999;9278,275;12;5
2015-12-27;8778,33;9256,642666666668;12;6
2015-12-28;9822,86;9290,376333333332;12;0
2015-12-29;9738,05;9323,244333333332;12;1
2015-12-30;9753,09;9329,255666666666;12;2
2015-12-31;9243,98;9323,349333333334;12;3
2016-01-01;8204,68;9281,870666666666;1;4
2016-01-02;8591,36;9250,721666666668;1;5
2016-01-03;8546,439999999999;9215,731666666665;1;6
2016-01-04;9607,1;9235,824666666666;1;0
2016-01-05;9602,08;9262,329000000002;1;1
2016-01-06;9527,75;9259,917;1;2
2016-01-07;9648,71;9282,410999999998;1;3
2016-01-08;9605,58;9282,682999999999;1;4
2016-01-09;8985,59;9256,82733333333;1;5
2016-01-10;8703,79;9220,279;1;6
2016-01-11;9536,44;9243,582333333334;1;0
2016-01-12;9363,69;9265,010333333334;1;1
2016-01-13;9571,99;9266,300666666668;1;2
2016-01-14;9634,53;9269,737;1;3
2016-01-15;9771,01;9286,017;1;4
2016-01-16;8983,119999999999;9277,992333333332;1;5
2016-01-17;8778,19;9252,304666666665;1;6
2016-01-18;9966,63;9286,942333333332;1;0
2016-01-19;9897,22;9323,119333333334;1;1
2016-01-20;10049,19;9333,513333333334;1;2
2016-01-21;9952,59;9337,552999999998;1;3
2016-01-22;9815,09;9341,503666666666;1;4
2016-01-23;8876,8;9321,156333333334;1;5
2016-01-24;8539,22;9327,359666666667;1;6
2016-01-25;9457,44;9351,751333333332;1;0
2016-01-26;9392,82;9372,234333333332;1;1
2016-01-27;9200,77;9351,498;1;2
2016-01-28;9371,23;9339,270666666667;1;3
2016-01-29;9516,69;9331,390666666666;1;4
2016-01-30;9009,900000000001;9323,588;1;5
2016-01-31;8785,94;9342,963333333335;1;6
2016-02-01;9902,6;9386,671333333332;2;0
2016-02-02;9598,689999999999;9421,746333333334;2;1
2016-02-03;9505,779999999999;9418,369;2;2
2016-02-04;9440,99;9412,999333333333;2;3
2016-02-05;9710,380000000001;9419,087;2;4
2016-02-06;8886,77;9393,689000000002;2;5
2016-02-07;8437,48;9354,752333333334;2;6
2016-02-08;9543,06;9373,334666666666;2;0
2016-02-09;9681,68;9405,931;2;1
2016-02-10;9712,44;9411,797666666667;2;2
2016-02-11;9745,9;9424,538;2;3
2016-02-12;9635,72;9426,662333333334;2;4
2016-02-13;9072,96;9407,943333333333;2;5
2016-02-14;8822,220000000001;9376,317000000001;2;6
2016-02-15;10191,34;9416,591000000002;2;0
2016-02-16;9803,119999999999;9450,755333333334;2;1
2016-02-17;9894,96;9448,366333333333;2;2
2016-02-18;9823,95;9445,923999999999;2;3
2016-02-19;9840,01;9438,951333333333;2;4
2016-02-20;9200,689999999999;9413,888;2;5
2016-02-21;9052,82;9388,479;2;6
2016-02-22;10048,08;9427,521666666667;2;0
2016-02-23;10183,18;9482,320333333335;2;1
2016-02-24;10039,189999999999;9501,712000000001;2;2
2016-02-25;10160,16;9527,29;2;3
2016-02-26;9998,99;9553,897333333332;2;4
2016-02-27;9110,880000000001;9545,219000000001;2;5
2016-02-28;8980,84;9527,357333333335;2;6
2016-02-29;9932,0;9558,094000000001;2;0
2016-03-01;9972,13;9597,633666666667;3;1
2016-03-02;9894,34;9597,358333333334;3;2
2016-03-03;9877,51;9606,652333333333;3;3
2016-03-04;10061,08;9625,162333333334;3;4
2016-03-05;9094,5;9613,612666666666;3;5
2016-03-06;8911,16;9586,972;3;6
2016-03-07;9687,74;9613,670999999998;3;0
2016-03-08;9702,41;9655,835333333333;3;1
2016-03-09;9961,96;9669,798666666666;3;2
2016-03-10;9925,93;9677,940333333334;3;3
2016-03-11;9993,05;9687,294;3;4
2016-03-12;9177,560000000001;9668,349333333334;3;5
2016-03-13;8937,560000000001;9645,077333333333;3;6
2016-03-14;9720,23;9666,652999999998;3;0
2016-03-15;9958,33;9704,523333333334;3;1
2016-03-16;10043,65;9699,600333333334;3;2
2016-03-17;9896,65;9702,717999999999;3;3
2016-03-18;9897,06;9702,788;3;4
2016-03-19;9217,88;9682,585666666668;3;5
2016-03-20;9214,79;9661,744999999999;3;6
2016-03-21;9968,65;9687,343666666666;3;0
2016-03-22;9873,18;9714,689;3;1
2016-03-23;9635,16;9700,925;3;2
2016-03-24;9453,27;9676,594666666666;3;3
2016-03-25;8780,73;9634,646;3;4
2016-03-26;8787,75;9588,899000000001;3;5
2016-03-27;9000,96;9555,631333333333;3;6
2016-03-28;9718,17;9575,874333333333;3;0
2016-03-29;9725,73;9600,704;3;1
2016-03-30;9747,73;9594,561666666666;3;2
2016-03-31;9733,38;9586,603333333333;3;3
2016-04-01;9397,73;9570,049666666666;4;4
2016-04-02;8664,720000000001;9529,623333333333;4;5
2016-04-03;8506,03;9477,788333333332;4;6
2016-04-04;9221,67;9482,027333333333;4;0
2016-04-05;9288,3;9494,598666666667;4;1
2016-04-06;9240,7;9479,697333333335;4;2
2016-04-07;9026,9;9457,180333333332;4;3
2016-04-08;9166,02;9430,649000000001;4;4
2016-04-09;8584,54;9385,935999999998;4;5
2016-04-10;8649,1;9341,137666666667;4;6
2016-04-11;9460,59;9350,571999999998;4;0
2016-04-12;9476,74;9368,544666666665;4;1
2016-04-13;9396,96;9357,769;4;2
2016-04-14;9478,779999999999;9341,784000000001;4;3
2016-04-15;9613,92;9327,459666666666;4;4
2016-04-16;8659,75;9286,229666666668;4;5
